session.no,Date,Time,Weather,Remarks,rhino.no,Remarks,food.presence,Remarks,food.presence.index,Interval,feed-on,not.feed-on,feed-not.on,not.feed-not.on,mynah.no,Remarks
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,1,1,0,0,4,5,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,2,2,0,0,4,6,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,3,1,2,1,1,5,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,4,1,0,0,6,7,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,5,3,0,0,5,8,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,6,2,0,0,7,9,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,7,1,1,0,5,7,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,8,2,1,1,5,9,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,9,1,2,0,5,8,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,10,0,3,0,6,9,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,11,0,2,0,5,7,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,12,0,1,0,2,3,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,13,1,0,0,0,1,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,14,1,0,0,0,1,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,15,1,1,0,0,2,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,16,1,1,0,2,4,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,17,0,4,0,3,7,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,18,0,4,0,8,12,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,19,1,3,0,8,12,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
48,17/08/2022 (Wed),2:00 PM,Sunny,,5,,Yes,,3,20,2,3,0,6,11,Maha seems to have some blood between her backside (vaginal/groin area); a mynah was observed pecking once or twice there.
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,1,3,2,2,4,11,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,2,2,2,2,4,10,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,3,1,5,0,4,10,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,4,2,3,1,4,10,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,5,1,4,1,3,9,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,6,0,3,1,8,12,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,7,2,3,0,8,13,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,8,1,2,0,9,12,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,9,1,3,0,9,13,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,10,2,3,0,9,14,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,11,2,1,0,4,7,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,12,1,1,0,5,7,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,13,0,0,0,11,11,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,14,2,2,1,11,16,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,15,0,0,1,11,12,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,16,0,1,1,7,9,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,17,0,1,2,7,10,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,18,0,1,0,10,11,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,19,1,1,0,14,16,
49,17/08/2022 (Wed),5:00 PM,Sunny,,5,,Yes,Few strands on ground,1,20,1,1,0,11,13,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,1,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,2,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,3,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,4,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,5,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,6,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,7,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,8,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,9,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,10,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,11,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,12,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,13,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,14,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,15,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,16,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,17,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,18,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,19,0,0,0,0,0,
50,18/08/2022 (Thu),2:00 PM,Cloudy,,2,Donsa and Nia,Yes,,3,20,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,1,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,2,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,3,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,4,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,5,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,6,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,7,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,8,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,9,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,10,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,11,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,12,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,13,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,14,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,15,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,16,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,17,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,18,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,19,0,0,0,0,0,
51,18/08/2022 (Thu),5:00 PM,Cloudy,,5,,Yes,Some strands on ground,2,20,0,0,0,0,0,
